place_id,place_name,type_1,type_2,type_3,price_level,average_rating,user_ratings_total,formatted_address,latitude,longitude,geohash,upper_geohash,distance,duration
ChIJzwvg_9fd4EcR2BuKHBDhhrA,À Juste Titre,shopping,store,['book_store'],,4.4,17.0,"5 Rue Thouret, 76000 Rouen, France",49.4415676,1.0919273,u0bc2b,u0bc2,0.3 km,4 mins
ChIJayEy89Df4EcRnahIByL4MbE,Japan & Geek,shopping,store,['book_store'],,4.9,71.0,"20 Rue du Général Leclerc, 76000 Rouen, France",49.4393066,1.0961244,u0bc2b,u0bc2,0.1 km,2 mins
ChIJhRl-xlDf4EcR5nzchOhK1CM,Fury Bar,night_life,bar,,,4.7,78.0,"23 Pl. de la Basse Vieille Tour, 76000 Rouen, France",49.437801,1.0945819,u0bc0z,u0bc0,0.3 km,3 mins
ChIJyakyn9bd4EcR9hlzOQ6LnbY,Les mondes magiques,food,cafe,"['book_store', 'store']",,4.6,44.0,"98 Rue Beauvoisine, 76000 Rouen, France",49.4451218,1.0972644,u0bc2c,u0bc2,0.7 km,9 mins
ChIJ6y9_uPnd4EcR_2i46nD8Nts,Basilique du Sacré-Cœur,cultural,church,['place_of_worship'],,4.5,28.0,"Rue de Bourgogne, 76000 Rouen, France",49.4508943,1.0629257,u0bc24,u0bc2,2.9 km,37 mins
ChIJV4huR1meDEER_7o1pFQcyJs,Zeina,shopping,store,['clothing_store'],,1.0,1.0,"136 Rue Saint-Sever, 76100 Rouen, France",49.4316325,1.0867534,u0bc0w,u0bc0,1.2 km,15 mins
ChIJLy9EhHPe4EcRb7YdS54a6vA,Boulangerie Villey,shopping,store,['bakery'],,4.0,106.0,"70 Bd d'Orléans, 76100 Rouen, France",49.4361912,1.0839326,u0bc0x,u0bc0,1.3 km,16 mins
ChIJn1D2t4De4EcRfWWrdUvBZY0,Esplanade du Champ de Mars,nature,park,,,4.2,68.0,"Rue Roger-Bésus, 76100 Rouen, France",49.4368878,1.1041468,u0bc1p,u0bc1,0.9 km,11 mins
ChIJK7IGhm3e4EcRBPKQdcZePC0,Subway,food,restaurant,['meal_takeaway'],1.0,4.4,348.0,"168 Rue Saint-Sever, 76100 Rouen, France",49.4309621,1.0859332,u0bc0w,u0bc0,1.3 km,16 mins
ChIJy7s_8LLf4EcRetVRqgUbg7k,The Church of Jesus Christ of Latter-day Saints,cultural,church,['place_of_worship'],,4.5,11.0,"38 Rue Saint-Romain, 76000 Rouen, France",49.4404459,1.0962974,u0bc2b,u0bc2,0.3 km,4 mins
ChIJtdPlSNnd4EcR2dfGCHqcosc,Lilit gâteaux artistiques,shopping,store,['bakery'],,4.0,44.0,"87 Rue Jean Lecanuet, 76000 Rouen, France",49.4455367,1.0869569,u0bc29,u0bc2,1.0 km,13 mins
ChIJFzcov3fe4EcRf0PezsDmuNM,"Wheel-e.fr, réparation, location et vente hoverboard, gyroroue et nouvelle mobilité urbaine à Rouen",shopping,store,['bicycle_store'],,4.5,25.0,"208 Rue Martainville, 76000 Rouen, France",49.4399189,1.0991323,u0bc30,u0bc3,0.4 km,4 mins
ChIJeb66ZXXe4EcRMjJpkXZu3r8,Le Comptoir des Pirates,night_life,bar,['restaurant'],,4.6,48.0,"80 Quai du Havre, 76000 Rouen, France",49.4410087,1.0828913,u0bc28,u0bc2,1.1 km,13 mins
ChIJrwVS5Wfe4EcRB6eK3_DyiKU,Delice Land,food,restaurant,,,4.0,69.0,"58 Rue Pierre Corneille, 76300 Sotteville-lès-Rouen, France",49.4217238,1.091739,u0bc0u,u0bc0,2.4 km,31 mins
ChIJQUMZZXHe4EcRarmuUkAhLdw,Les 2 Frères,food,restaurant,,,4.8,42.0,"9 Av. de Bretagne, 76100 Rouen, France",49.4345487,1.0864088,u0bc0x,u0bc0,1.1 km,14 mins
ChIJL8K0Ntbd4EcRwB5lbspT4ck,Le Bistrot des Carmes,night_life,bar,['restaurant'],,4.1,207.0,"37 Pl. des Carmes, 76000 Rouen, France",49.4422739,1.0952767,u0bc2b,u0bc2,0.4 km,5 mins
ChIJox8rgqXd4EcRb0b-NjCqq08,Globe-trotters restaurant,food,restaurant,,,3.8,207.0,"33 Sq. Raymond Aron, 76130 Mont-Saint-Aignan, France",49.4748546,1.0935152,u0bc2y,u0bc2,4.6 km,1 hour 6 mins
ChIJMWd6Xdbd4EcRm7Tb_eL4hp0,Size Factory Rouen - Magasin de Vêtements Grande Taille Homme,shopping,store,"['shoe_store', 'clothing_store']",,4.6,113.0,"18 Rue Beauvoisine, 76000 Rouen, France",49.4434658,1.095987,u0bc2b,u0bc2,0.5 km,6 mins
ChIJUTwFc9jd4EcRJJnGqrWgJec,McDonald's,food,restaurant,['meal_takeaway'],1.0,3.6,2352.0,"139 Rue du Gros Horloge, 76000 Rouen, France",49.4419381,1.0900438,u0bc2b,u0bc2,0.5 km,6 mins
ChIJHeC_N-rd4EcRC3kYGW8n4MQ,Fisolofi,shopping,store,"['electronics_store', 'home_goods_store']",,5.0,2.0,"8 Rue du Cordier, 76000 Rouen, France",49.4455765,1.0969137,u0bc2c,u0bc2,0.8 km,10 mins
ChIJAdQm7yfc4EcRFEW4Va3DvQQ,Boulangerie E. Lenègre,shopping,store,['bakery'],,4.5,67.0,"240 Rte de Darnétal, 76000 Rouen, France",49.4421217,1.1150409,u0bc32,u0bc3,1.8 km,24 mins
ChIJDfgVZdjd4EcRizXY0wQ0WD8,Claire's,shopping,store,['jewelry_store'],,4.2,25.0,"159 Rue du Gros Horloge, 76000 Rouen, France",49.4420879,1.0895919,u0bc2b,u0bc2,0.5 km,6 mins
ChIJ-ewaM_fd4EcRgEPsCkSZ8MQ,La Pizzeta Bois guillaume,food,restaurant,,,4.7,138.0,"Av. de l'Europe, 76230 Bois-Guillaume, France",49.475073,1.1088874,u0bc3n,u0bc3,4.7 km,1 hour 6 mins
ChIJg7Zh9ijc4EcRvZtoO5GBO2Y,Caves Pierre Noble,shopping,store,['liquor_store'],,4.7,92.0,"21 Bd de Verdun, 76000 Rouen, France",49.4438908,1.1123665,u0bc32,u0bc3,1.7 km,23 mins
ChIJWfClXN_d4EcRQZKpZoRaP5k,Charlet Dominique,shopping,store,['jewelry_store'],,4.4,5.0,"17 Rue de Fontenelle, 76000 Rouen, France",49.4421566,1.0851522,u0bc28,u0bc2,0.8 km,10 mins
ChIJiSXFyNjd4EcRNkGzPvOHOtU,Cancan,food,restaurant,,3.0,4.1,718.0,"43 Pl. du Vieux Marché, 76000 Rouen, France",49.4429932,1.0871468,u0bc28,u0bc2,0.7 km,9 mins
ChIJi5WwDz7d4EcR0DV_aMydnM4,Boulangerie,shopping,store,['bakery'],,4.0,1.0,"76000 Rouen, France",49.4566079,1.1393008,u0bc3g,u0bc3,5.3 km,1 hour 12 mins
ChIJSS9KQHje4EcRG52xW4RMsXM,Boutique Nespresso Rouen,food,cafe,['store'],,4.2,277.0,"9 Pl. de la Cathédrale, 76000 Rouen, France",49.439951,1.093394,u0bc2b,u0bc2,0.1 km,2 mins
ChIJDy4m4Nfd4EcRF8DLcI_cxWE,Natalys,shopping,store,"['furniture_store', 'home_goods_store', 'clothing_store']",,4.3,30.0,"21-23 Rue du Bec, 76000 Rouen, France",49.4415004,1.0930337,u0bc2b,u0bc2,0.3 km,4 mins
ChIJdUcSMmDd4EcRVF_x1sRJGTc,Power Food,food,restaurant,['meal_takeaway'],,4.9,34.0,"83 Rue Ecuyere, 76000 Rouen, France",49.443786,1.0906383,u0bc2b,u0bc2,0.7 km,9 mins
ChIJkS_mE1PZ4EcRqZ38Rc_6m18,Médiathèque Jean-René Rouzé,shopping,library,,,4.8,8.0,"2 Rue Sainte-Marguerite, 76160 Saint-Léger-du-Bourg-Denis, France",49.4332987,1.1503194,u0bc4p,u0bc4,4.3 km,56 mins
ChIJnfyJR9bd4EcRSkO0TeF1VyQ,Bouygues Telecom,shopping,store,,,3.4,10.0,"Rue Saint-Sever, 76100 Rouen, France",49.430962,1.0837891,u0bc0w,u0bc0,1.5 km,19 mins
ChIJP5r-9Ivn4EcRtPzJ3iw8OGM,Chapelle Saint Simeon,cultural,church,['place_of_worship'],,5.0,1.0,"10 Rue Dr Emile Bataille, 76250 Déville-lès-Rouen, France",49.4613997,1.0510863,u0b9ru,u0b9r,4.5 km,56 mins
ChIJaYEPXtbd4EcRUH6KMr1NtDM,SEPHORA ROUEN CARMES,shopping,store,['clothing_store'],,3.7,620.0,"26 Rue des Carmes, 76000 Rouen, France",49.441371,1.094532,u0bc2b,u0bc2,0.2 km,3 mins
ChIJd-ERUNXd4EcRa3K7Y3uSZyg,Fitch Bike,shopping,store,['bicycle_store'],,4.6,32.0,"19 Av. Gallieni, 76130 Mont-Saint-Aignan, France",49.4546547,1.0854298,u0bc2d,u0bc2,2.2 km,31 mins
ChIJdccaHW7e4EcRGUhMSsr7bwc,McDonald's,food,restaurant,['meal_takeaway'],1.0,3.5,1133.0,"150 Rue Saint-Sever, 76100 Rouen, France",49.431264,1.0864234,u0bc0w,u0bc0,1.2 km,16 mins
ChIJHyntAMrf4EcROVqr76jieDk,BONSECOURS TAEKWONDO ACADEMY,sport,gym,['health'],,5.0,3.0,"Rue du Bois Bagnères, 76240 Bonsecours, France",49.4254882,1.1281176,u0bc1t,u0bc1,3.3 km,50 mins
ChIJRSzy5fzd4EcRspPl_VMW6MI,Camaïeu,shopping,store,"['shoe_store', 'clothing_store']",,3.8,158.0,"Centre Commercial Les Docks 76, Bd Ferdinand de Lesseps, 76000 Rouen, France",49.4465958,1.0651429,u0bc21,u0bc2,2.6 km,33 mins
ChIJa4T1zNnd4EcRkfsHAEzojuY,Le Nash,night_life,bar,,,4.0,143.0,"97 Rue Ecuyere, 76000 Rouen, France",49.4440504,1.0908315,u0bc2c,u0bc2,0.7 km,9 mins
ChIJs-JbmGDd4EcR0nyITw3drLM,Chez PP Jean,food,restaurant,,,4.3,3.0,"93 Rue Beauvoisine, 76000 Rouen, France",49.4453599,1.0970822,u0bc2c,u0bc2,0.7 km,10 mins
ChIJF6eODNbd4EcRMRA6p-NxllU,Kali yog (terre de sienne Rouen),shopping,store,['clothing_store'],,2.7,3.0,"19 Rue de l'Hôpital, 76000 Rouen, France",49.4425474,1.0970334,u0bc2b,u0bc2,0.5 km,7 mins
ChIJHQOPXW3e4EcRYFfYiW-8_5M,Gymnases Municipaux,sport,gym,['health'],,3.0,2.0,"Pl. des Cotonniers, 76000 Rouen, France",49.4308868,1.0816116,u0bc0w,u0bc0,1.6 km,21 mins
ChIJXZ6r1Hne4EcRbhx6Gh1PGq4,Eco lodge Rouen,accommodation,lodging,,,3.4,9.0,"6 Rue Saint-Etienne des Tonneliers, 76000 Rouen, France",49.4389149,1.0920248,u0bc2b,u0bc2,0.3 km,4 mins
ChIJux7NKnje4EcRut3kVq0Dfdg,Le Dooliz,night_life,bar,['restaurant'],,3.9,25.0,"10 Rue Saint-Etienne des Tonneliers, 76000 Rouen, France",49.4389388,1.0918533,u0bc2b,u0bc2,0.3 km,4 mins
ChIJ2-368dDd4EcRkdbEtdwKJkY,Café Victor - Brasserie Hôtel de Dieppe 1880,food,cafe,['restaurant'],,4.4,68.0,"5 Pl. Bernard Tissot, 76000 Rouen, France",49.448324,1.0936229,u0bc2c,u0bc2,1.2 km,17 mins
ChIJBU5O5tjd4EcRh-uNRzog-v8,Café de Rouen,night_life,bar,"['cafe', 'restaurant']",2.0,3.7,307.0,"61 Pl. du Vieux Marché, 76000 Rouen, France",49.4435195,1.0879168,u0bc2b,u0bc2,0.7 km,9 mins
ChIJE3xNZNjd4EcRLw6OzFXN6ao,Bijouterie JALADIS MAILLARD ROUEN,shopping,store,['jewelry_store'],,4.2,18.0,"136 Rue du Gros Horloge, 76000 Rouen, France",49.4423174,1.0895806,u0bc2b,u0bc2,0.5 km,6 mins
ChIJ4WJln53n4EcRtzVGk4GmReU,Librairie Universitaire Colbert,shopping,store,['book_store'],,3.9,148.0,"1 Pl. Colbert, 76130 Mont-Saint-Aignan, France",49.4618248,1.0707014,u0bc2k,u0bc2,3.5 km,50 mins
ChIJV4jfR9bd4EcREiGwmxnjM8E,Sergent Major,shopping,store,"['shoe_store', 'clothing_store']",,4.2,25.0,"102 Rue des Carmes, 76000 Rouen, France",49.4428768,1.0954995,u0bc2b,u0bc2,0.4 km,5 mins
ChIJc4IxwTje4EcRV7eWKe0XOpw,Crugnola Serge,shopping,store,['bakery'],,4.5,49.0,"20 Rue Jean-Baptiste Gilbert, 76300 Sotteville-lès-Rouen, France",49.4151633,1.0781435,u0bc0e,u0bc0,3.2 km,41 mins
ChIJ-ZXz3fvf4EcRcTdqhdxzOz4,Jardin Familiaux Bonsecours,nature,park,,,4.4,14.0,"4 Rue Jean de la Varende, 76240 Bonsecours, France",49.4290223,1.1367614,u0bc1y,u0bc1,3.9 km,55 mins
ChIJPWwSjtXd4EcRtsb68MH7YLs,Le Berbère,food,restaurant,,4.0,4.4,438.0,"15 Rue des Boucheries Saint-Ouen, 76000 Rouen, France",49.441862,1.099039,u0bc30,u0bc3,0.5 km,7 mins
ChIJE3Ily2je4EcRywtW3wql5Pg,Association Maison des Loisirs Dévé,sport,gym,['health'],,5.0,4.0,"45 Bd de l'Europe, 76100 Rouen, France",49.4261964,1.0897434,u0bc0v,u0bc0,2.0 km,26 mins
ChIJjWs-4wXf4EcRp1aihFLN_GU,Polychrome,shopping,store,"['furniture_store', 'home_goods_store']",,5.0,5.0,"140 Rue Martainville, 76000 Rouen, France",49.4396261,1.1003121,u0bc30,u0bc3,0.5 km,6 mins
ChIJBzkxnfDd4EcRrsODjL40VO0,Mon P'tit Hanoi,food,restaurant,,,4.6,57.0,"30 - 32 Rue des Fossés Louis VIII, 76000 Rouen, France",49.4429996,1.0947978,u0bc2b,u0bc2,0.5 km,6 mins
ChIJT1QDDdPd4EcRtci5yj7-lvo,BIFROST CLUB/LIVE,night_life,night_club,,,3.4,150.0,"105 Bd de l'Yser, 76000 Rouen, France",49.4478499,1.1009887,u0bc31,u0bc3,1.2 km,17 mins
ChIJf_i3_G3e4EcROGsGoK7sppA,Palais de la Bière,food,restaurant,,,3.8,534.0,"178 Rue Saint-Sever, 76100 Rouen, France",49.4308123,1.0855398,u0bc0w,u0bc0,1.3 km,17 mins
ChIJk9nVXUfh4EcRevFGCbkqWaQ,Restaurant steak frite (ambiance rétro),food,restaurant,,,3.0,2.0,"10 Rue Paul Vaillant Couturier, 76120 Le Grand-Quevilly, France",49.4203388,1.0479481,u0b9pu,u0b9p,4.5 km,59 mins
ChIJKXWj7CHe4EcRRnd4j1SCQnY,Pizza Max Petit-Quevilly,food,restaurant,,,3.9,77.0,"43 Bd Charles de Gaulle, 76140 Le Petit-Quevilly, France",49.4201983,1.0621178,u0bc0h,u0bc0,3.4 km,45 mins
ChIJA-xJoLvd4EcRV9WMnAWDAqY,ArnaudM,sport,gym,['health'],,5.0,2.0,"79 Rue Jeanne d'Arc, 76000 Rouen, France",49.4456424,1.0924504,u0bc2c,u0bc2,0.9 km,11 mins
ChIJU-AigFzd4EcRihfaE_4BbCU,Burger Squad,food,restaurant,,,5.0,22.0,"81 Rue Cauchoise, 76000 Rouen, France",49.4449731,1.0868654,u0bc29,u0bc2,0.9 km,11 mins
ChIJKQRQUHje4EcRBGGJ93OpwBc,Suite 61,shopping,store,['clothing_store'],,4.3,56.0,"61 Rue du Général Leclerc, 76000 Rouen, France",49.4393522,1.0938089,u0bc2b,u0bc2,0.1 km,1 min
ChIJKaym4fzd4EcRPLLp_ie0-wE,Papa Tom,night_life,bar,['restaurant'],2.0,4.0,476.0,"Hangar, 10 Quai Ferdinand de Lesseps, 76000 Rouen, France",49.4444472,1.0680557,u0bc23,u0bc2,2.2 km,27 mins
ChIJ0bz_5tXd4EcRG7f0b_OjZsA,Magne Michel,shopping,store,['home_goods_store'],,3.0,2.0,"249 Rue Eau de Robec, 76000 Rouen, France",49.4414375,1.0992369,u0bc30,u0bc3,0.5 km,6 mins
ChIJd2p3Ahze4EcRASFSITqvftk,Au Bon Accueil,food,restaurant,,2.0,4.2,485.0,"125 Av. Jean Jaurès, 76140 Le Petit-Quevilly, France",49.4265163,1.0629481,u0bc0j,u0bc0,3.1 km,40 mins
ChIJEZCRFKbg4EcRB2GfWFWTmdk,Artisan Boulanger Pâtissier Baguepi,shopping,store,['bakery'],,3.8,19.0,"31 Rue Jacquard, 76140 Le Petit-Quevilly, France",49.4304898,1.0534745,u0b9py,u0b9p,3.8 km,49 mins
ChIJO4sEQwHd4EcR49wAq36-0JI,SOLEIL D'AFRIQUE,night_life,bar,"['restaurant', 'liquor_store', 'store']",,4.6,61.0,"143 Rue Beauvoisine, 76000 Rouen, France",49.4465466,1.0980166,u0bc2c,u0bc2,0.9 km,11 mins
ChIJExXbkQ3d4EcRAhQ9fZD7FtU,Laure & Albane,shopping,store,['jewelry_store'],,3.7,3.0,"5 Rue Ganterie, 76000 Rouen, France",49.4430414,1.0952658,u0bc2b,u0bc2,0.4 km,6 mins
ChIJxdpfv0rf4EcRPlshKBWiXD0,Rue des Chanoines,cultural,tourist_attraction,,,3.0,1.0,"Rue des Chanoines, 76000 Rouen, France",49.440765,1.0967412,u0bc2b,u0bc2,0.4 km,5 mins
ChIJF6KuM7Ld4EcRLqgW1pV6aPI,Station Service,food,cafe,"['restaurant', 'hardware_store', 'store']",,4.3,149.0,"44 46 All. Eugène Delacroix, 76000 Rouen, France",49.444117,1.0938293,u0bc2c,u0bc2,0.7 km,9 mins
ChIJb_Qpknfe4EcRvzNZ0SFHpyA,Le Soleil Du Maghreb,food,restaurant,,,3.9,541.0,"92 Rue du Général Leclerc, 76000 Rouen, France",49.4398851,1.0909142,u0bc2b,u0bc2,0.3 km,4 mins
ChIJvTnv75_g4EcRuNziHWs4Qs0,Chapelle Saint-Julien,cultural,church,['place_of_worship'],,4.1,48.0,"Rue Danton, 76140 Le Petit-Quevilly, France",49.4208139,1.0579996,u0bc0h,u0bc0,3.8 km,50 mins
ChIJIxHpZkjd4EcRRD3-ZpkfMjk,Café Love,food,cafe,['restaurant'],,4.7,166.0,"3 Rue des Basnages, 76000 Rouen, France",49.4441358,1.0925158,u0bc2c,u0bc2,0.7 km,9 mins
ChIJxz5Ygj_d4EcRCQXZc9cY1KI,ExoWorld Épicerie africaine,shopping,store,['convenience_store'],,5.0,9.0,"72 Rue Cauchoise, 76000 Rouen, France",49.4449924,1.0871292,u0bc29,u0bc2,0.9 km,11 mins
ChIJWWY7ztfd4EcRLe9B_HqkH9Q,Saveurs Dantan,food,cafe,['store'],,4.4,85.0,"12 Rue Saint-Lô, 76000 Rouen, France",49.4421589,1.0943058,u0bc2b,u0bc2,0.3 km,4 mins
ChIJwVzfft_d4EcR1xxZGYO7iXs,SONOfrance,shopping,store,['electronics_store'],,4.7,91.0,"28 Bd des Belges, 76000 Rouen, France",49.4417828,1.0837609,u0bc28,u0bc2,1.0 km,13 mins
ChIJ59q0gdfd4EcRVmiRD03qwUQ,The English Shop,shopping,store,['home_goods_store'],,4.9,25.0,"103 Rue Ganterie, 76000 Rouen, France",49.4438887,1.0920712,u0bc2b,u0bc2,0.7 km,9 mins
ChIJ7X95bODd4EcRjn3rbimFQVg,Le P'tit Dalloz,night_life,bar,,1.0,4.6,92.0,"27 Rue Duguay Trouin, 76000 Rouen, France",49.4430342,1.0796991,u0bc28,u0bc2,1.3 km,16 mins
ChIJn9uGtzPf4EcRRRslu7Dy_oM,Grillades à la Braise,food,restaurant,,,4.9,20.0,"59 Av. Jean Jaurès, 76140 Le Petit-Quevilly, France",49.427302,1.0663362,u0bc0m,u0bc0,2.8 km,37 mins
ChIJVytHHRHe4EcRAQv7XAPRTik,Le P'tit Bistrot,food,restaurant,,,4.9,12.0,"97 Rue Louis Poterat, 76100 Rouen, France",49.4282438,1.0718723,u0bc0q,u0bc0,2.5 km,32 mins
ChIJU4kGwNjd4EcRLmvS29z0Uwc,Les Maraîchers,food,restaurant,,3.0,3.8,633.0,"37 Pl. du Vieux Marché, 76000 Rouen, France",49.4427689,1.0875895,u0bc28,u0bc2,0.7 km,8 mins
ChIJ98YmN9nd4EcRrgWRfmWOPqQ,Coworking la Maison bleue,food,cafe,,,4.7,11.0,"83 Rue Cauchoise, 76000 Rouen, France",49.4448865,1.086593,u0bc29,u0bc2,0.9 km,12 mins
ChIJU1sdcY_d4EcRPuUDpY7_OMk,Saveurs Dorées,shopping,store,['bakery'],,5.0,5.0,"9 Pl. du Général de Gaulle, 76000 Rouen, France",49.4421816,1.0986905,u0bc30,u0bc3,0.5 km,6 mins
ChIJ1cRSCX_e4EcRpsuaC-ywHI4,Restaurant La Petite Auberge,food,restaurant,,2.0,4.6,704.0,"164 Rue Martainville, 76000 Rouen, France",49.4398165,1.0998485,u0bc30,u0bc3,0.4 km,5 mins
ChIJjwZ_O9nd4EcRdl64SXNiugA,La Table de Flore,food,restaurant,,,4.0,131.0,"58 Rue Cauchoise, 76000 Rouen, France",49.444831,1.0874072,u0bc29,u0bc2,0.9 km,11 mins
ChIJlYFYUtjd4EcRABzlzUrKsZw,Maison De Priere,cultural,church,['place_of_worship'],,3.0,1.0,"19 Rue Sainte-Croix-des-Pelletiers, 76000 Rouen, France",49.4438639,1.0897049,u0bc2b,u0bc2,0.7 km,9 mins
ChIJ--xkhIar4EcRifEX39PLI2g,Nicolas Mont Saint Aignan,shopping,store,['liquor_store'],,4.7,28.0,"Rue François Perroux ZAC De la Vatine Centre Commercial Carrefour Local 6, 76130 Mont-Saint-Aignan, France",49.4700556,1.0943675,u0bc2v,u0bc2,4.2 km,1 hour 0 mins
ChIJyQN2ONbd4EcROcNwPn4kGWU,FATHER AND SONS ROUEN,shopping,store,['clothing_store'],,4.4,126.0,"90 Rue des Carmes, 76000 Rouen, France",49.4426971,1.0954706,u0bc2b,u0bc2,0.4 km,5 mins
ChIJCaCG7Mjd4EcRoLQzW16KTXQ,HR Sarl,shopping,store,['bakery'],,4.7,29.0,"1074 Rue du Champ des Oiseaux, 76230 Bois-Guillaume, France",49.4566504,1.0956556,u0bc2g,u0bc2,2.1 km,28 mins
ChIJsyqXXF7e4EcRdTYgJCBkKNU,La Sottevillaise,sport,gym,['health'],,4.3,21.0,"38 Rue Gaston Contremoulins, 76300 Sotteville-lès-Rouen, France",49.4189708,1.0980754,u0bc0u,u0bc0,2.9 km,37 mins
ChIJS_iEBl3c4EcRv0v29VYkOT8,Dominute Pizza,food,restaurant,,2.0,3.4,63.0,"3803 Rte de Neufchâtel, 76230 Bois-Guillaume, France",49.4738313,1.1241298,u0bc3w,u0bc3,4.5 km,1 hour 3 mins
ChIJhYbi69Xd4EcRq1VeF62Zmec,Promod,shopping,store,"['clothing_store', 'shoe_store', 'jewelry_store']",,4.2,105.0,"centre commercial Rouen St Sever, Avenue De Bretagne, 76000 Rouen, France",49.4309084,1.084248,u0bc0w,u0bc0,1.4 km,17 mins
ChIJKUpyj9bd4EcRiOrIg4qxu3o,CAVE BEAUVOISINE,shopping,store,['liquor_store'],,4.5,22.0,"60 Rue Beauvoisine, 76000 Rouen, France",49.4444244,1.0967393,u0bc2c,u0bc2,0.6 km,8 mins
ChIJMwRROtbd4EcRUK7e7wz-nd0,L’annexe (sarl trait d’union),food,restaurant,,,5.0,6.0,"35 Pl. des Carmes, 76000 Rouen, France",49.4422425,1.0953205,u0bc2b,u0bc2,0.4 km,5 mins
ChIJ-XZUT_Td4EcRvbhdAcdMYws,SUAPS,sport,gym,['health'],,4.4,148.0,"Université de Rouen, 33 Bd André Siegfried, 76130 Mont-Saint-Aignan, France",49.4585381,1.0624482,u0bc25,u0bc2,3.9 km,56 mins
ChIJ431WL_vd4EcR_MVdGo6wTF8,"Foyer d'hébergement de l'ARRED - ""l'Étape""",accommodation,lodging,,,4.2,15.0,"7 Rue Manchon Frères, 76000 Rouen, France",49.4490226,1.0689638,u0bc23,u0bc2,2.4 km,30 mins
ChIJQ4_ve0_c4EcRj-Led_iU3A0,McDonald's,food,restaurant,['meal_takeaway'],,3.2,1907.0,"ZA, Rond-Point de la Bretèque, 76230 Bois-Guillaume, France",49.478263,1.101172,u0bc3p,u0bc3,5.2 km,1 hour 12 mins
ChIJZ9cVMM3f4EcRXcjqWampBCY,O'ThaÏ way,food,restaurant,,,4.5,15.0,"119 Rue Saint-Sever, 76100 Rouen, France",49.4317828,1.087343,u0bc0w,u0bc0,1.1 km,15 mins
ChIJI89DvU_d4EcRXjDjXNi6ODQ,UN SON IMPUR,shopping,store,"['electronics_store', 'home_goods_store']",,4.9,23.0,"37 Rue Beauvoisine, 76000 Rouen, France",49.4442985,1.0963159,u0bc2c,u0bc2,0.6 km,7 mins
ChIJi7o85k3f4EcRV_LBUCAlbgw,Pizza Béné,food,restaurant,,,4.7,24.0,"21 Av. des Canadiens, 76800 Saint-Étienne-du-Rouvray, France",49.4006371,1.0645634,u0bc01,u0bc0,5.0 km,1 hour 5 mins
ChIJ2RZLR3ne4EcROVPaTTEbfsw,Le Réverbère,food,restaurant,,4.0,4.3,120.0,"5 Pl. de la République, 76000 Rouen, France",49.4377823,1.0962041,u0bc0z,u0bc0,0.3 km,4 mins
ChIJwYShqtbd4EcRNL_aKSvaYSA,Tommy Hilfiger,shopping,store,['clothing_store'],,3.6,75.0,"36 All. Eugène Delacroix, 76000 Rouen, France",49.4439189,1.0937212,u0bc2b,u0bc2,0.7 km,8 mins
ChIJI7b1JKHf4EcRckArVt5KaOU,MC-COACHING - PILATES - AIR PILATES & COACHING SPORTIF Rouen,sport,gym,['health'],,5.0,6.0,"17 Quai de Paris, 76000 Rouen, France",49.4368711,1.0989699,u0bc1p,u0bc1,0.6 km,8 mins
ChIJUx7Q1eLd4EcRcesYgNesvq4,Potimarron chez La Centrale des Vins,shopping,store,,,3.3,3.0,"9 Quai Ferdinand de Lesseps, 76000 Rouen, France",49.4442141,1.0699073,u0bc23,u0bc2,2.1 km,26 mins
ChIJTRxRisfd4EcRWYfVJW_fG4E,LES MENUS SERVICES,food,restaurant,['meal_delivery'],,5.0,1.0,"59 Rue Jean Lecanuet, 76000 Rouen, France",49.4448188,1.0907364,u0bc2c,u0bc2,0.9 km,11 mins
ChIJb19RsHne4EcR7UkLYFYBS3E,Mon Premier,night_life,bar,,,4.5,59.0,"1 Rue de la Savonnerie, 76000 Rouen, France",49.4384054,1.0936507,u0bc0z,u0bc0,0.2 km,2 mins
ChIJ7w7Cltfd4EcRKOywUSBFAag,EL PALAZZO,night_life,bar,"['restaurant', 'bakery', 'liquor_store', 'store']",3.0,4.0,292.0,"8 All. Eugène Delacroix, 76000 Rouen, France",49.4431272,1.092803,u0bc2b,u0bc2,0.6 km,7 mins
ChIJb2YUoXHe4EcRHb86nQzQaTU,le p’tit resto,night_life,bar,['restaurant'],,5.0,2.0,"10 Pl. des Emmurées, 76100 Rouen, France",49.4336687,1.0875861,u0bc0x,u0bc0,1.0 km,13 mins
ChIJF6-_DiPf4EcR6qUWWcX47AA,Madame,food,restaurant,,,4.1,595.0,"4 Pl. Saint-Marc, 76000 Rouen, France",49.4381201,1.1011284,u0bc1p,u0bc1,0.5 km,6 mins
ChIJM1_hN9bd4EcR63NQhF2m3NY,Courir,shopping,store,"['shoe_store', 'clothing_store']",,3.3,89.0,"88 Rue des Carmes, 76000 Rouen, France",49.4426017,1.0953307,u0bc2b,u0bc2,0.4 km,5 mins
ChIJx8Ncl9bd4EcR-y-thT2sVp4,Chaussor SAS,shopping,store,"['shoe_store', 'health']",,4.9,21.0,"33 Rte de Darnétal, 76000 Rouen, France",49.439232,1.1337426,u0bc3b,u0bc3,3.2 km,41 mins
